serial,fsr,emg
9920,2741,2062
9921,2736,1968
9922,2736,2005
9923,2719,1989
9924,2731,2060
9925,2751,1968
9926,2759,2018
9927,2759,1996
9928,2768,1983
9929,2770,2021
9930,2771,2057
9931,2775,2000
9932,2793,1926
9933,2796,1854
9934,2810,1985
9935,2805,1956
9936,2808,1974
9937,2817,1971
9938,2803,2138
9939,2795,2090
9940,2789,2278
9941,2759,2140
9942,2719,2139
9943,2705,2149
9944,2704,2107
9945,2726,2055
9946,2759,2005
9947,2787,2112
9948,2800,2126
9949,2821,2035
9950,2826,2055
9951,2831,2064
9952,2832,1938
9953,2846,2000
9954,2818,2060
9955,2807,2034
9956,2802,2057
9957,2805,2114
9958,2790,2176
9959,2816,2186
9960,2786,2201
9961,2843,2169
9962,2854,2166
9963,2885,2141
9964,2880,2164
9965,2855,2130
9966,2837,2113
9967,2843,2137
9968,2826,2066
9969,2823,2167
9970,2831,2183
9971,2832,2189
9972,2832,2217
9973,2823,2143
9974,2829,2118
9975,2832,2128
9976,2849,2133
9977,2867,2106
9978,2867,2098
9979,2842,2125
9980,2800,2096
9981,2758,2090
9982,2675,2088
9983,2581,2174
9984,2415,2117
9985,2197,2096
9986,1839,2069
9987,1378,2080
9988,752,2064
9989,64,2096
9990,0,2080
9991,0,2101
9992,0,2090
9993,0,2037
9994,0,1977
9995,0,1950
9996,0,1904
9997,0,1911
9998,0,1834
9999,0,1854
10000,0,1793
10001,0,1767
10002,0,1697
10003,0,1645
10004,0,1583
10005,0,1567
10006,0,1516
10007,0,1511
10008,0,1488
10009,0,1492
10010,0,1491
10011,0,1520
10012,0,1524
10013,0,1595
10014,0,1631
10015,0,1665
10016,0,1657
10017,0,1713
10018,0,1705
10019,0,1767
10020,0,1808
10021,0,1903
10022,272,1895
10023,671,2033
10024,1232,2044
10025,1489,2095
10026,1617,2149
10027,1714,2183
10028,1797,2123
10029,1905,2153
10030,1987,2157
10031,2150,2173
10032,2192,2125
10033,2214,2122
10034,2255,2113
10035,2310,2112
10036,2357,2111
10037,2321,2147
10038,2304,2123
10039,2347,2121
10040,2389,2123
10041,2459,2097
10042,2523,2015
10043,2550,2160
10044,2575,2094
10045,2608,2143
10046,2662,2096
10047,2675,2160
10048,2709,2074
10049,2722,2137
10050,2738,2160
10051,2765,2138
10052,2771,2017
10053,2786,2032
10054,2789,2064
10055,2779,2130
10056,2786,2090
10057,2793,2160
10058,2800,2080
10059,2800,2106
10060,2779,2046
10061,2785,2037
10062,2799,2013
10063,2801,2027
10064,2812,1953
10065,2818,1990
10066,2807,1970
10067,2814,2019
10068,2818,1991
10069,2817,1985
10070,2815,1978
10071,2812,1990
10072,2807,1991
10073,2806,2009
10074,2809,1917
10075,2809,2018
10076,2791,1986
10077,2794,2083
10078,2798,2032
10079,2807,2128
10080,2807,2061
10081,2803,2061
10082,2791,1995
10083,2803,2069
10084,2826,2063
10085,2832,2077
10086,2835,2005
10087,2838,2133
10088,2857,2020
10089,2870,2046
10090,2867,2087
10091,2880,2125
10092,2893,2091
10093,2906,2086
10094,2906,2001
10095,2910,2034
10096,2909,1982
10097,2907,1995
10098,2909,1909
10099,2905,2021
10100,2909,2007
10101,2913,2011
10102,2922,2054
10103,2928,2067
10104,2938,1984
10105,2939,1989
10106,2946,2041
10107,2943,2069
10108,2931,2043
10109,2931,2009
10110,2928,2022
10111,2923,2004
10112,2914,2029
10113,2921,2034
10114,2909,2070
10115,2885,2086
10116,2896,2099
10117,2911,1968
10118,2927,2066
10119,2928,2054
10120,2944,2082
10121,2940,2066
10122,2938,2005
10123,2930,1997
10124,2938,1955
10125,2937,1982
10126,2949,1891
10127,2953,1855
10128,2963,1923
10129,2960,2000
10130,2961,1987
10131,2972,2099
10132,2970,1979
10133,2973,2135
10134,2963,2112
10135,2965,2029
10136,2963,1943
10137,2955,1952
10138,2939,1983
10139,2939,1949
10140,2929,1935
10141,2918,1971
10142,2893,1942
10143,2879,1936
10144,2823,1895
10145,2752,1914
10146,2537,1955
10147,2279,2033
10148,2174,2128
10149,2160,2182
10150,2128,2069
10151,2077,2015
10152,2022,1936
10153,1934,1892
10154,1864,2025
10155,1712,2033
10156,1434,2022
10157,1226,1890
10158,834,1905
10159,483,1909
10160,177,1898
10161,0,1863
10162,0,1824
10163,0,1762
10164,0,1695
10165,0,1664
10166,0,1597
10167,0,1567
10168,0,1565
10169,0,1552
10170,0,1520
10171,0,1501
10172,0,1513
10173,0,1520
10174,0,1531
10175,0,1531
10176,0,1535
10177,0,1527
10178,0,1521
10179,0,1523
10180,0,1551
10181,0,1569
10182,0,1619
10183,0,1634
10184,0,1695
10185,0,1680
10186,0,1717
10187,0,1698
10188,0,1733
10189,0,1714
10190,0,1728
10191,0,1715
10192,0,1680
10193,0,1619
10194,0,1592
10195,0,1535
10196,0,1511
10197,0,1477
10198,0,1457
10199,0,1417
10200,0,1409
10201,0,1399
10202,0,1415
10203,0,1439
10204,0,1485
10205,0,1506
10206,0,1552
10207,0,1549
10208,0,1601
10209,0,1600
10210,0,1606
10211,0,1600
10212,0,1609
10213,0,1603
10214,0,1615
10215,0,1591
10216,0,1619
10217,0,1594
10218,0,1615
10219,0,1600
10220,0,1634
10221,0,1611
10222,0,1639
10223,0,1648
10224,0,1664
10225,0,1648
10226,0,1697
10227,0,1679
10228,0,1711
10229,0,1680
10230,0,1690
10231,12,1713
10232,224,1803
10233,610,1892
10234,996,1877
10235,1114,1862
10236,1277,1890
10237,1535,1877
10238,1739,1873
10239,1867,1856
10240,1946,1904
10241,2021,1923
10242,2109,1962
10243,2235,2012
10244,2326,2017
10245,2387,2015
10246,2416,1993
10247,2448,2002
10248,2465,1968
10249,2494,1888
10250,2512,1861
10251,2530,2016
10252,2559,2022
10253,2612,2100
10254,2642,2024
10255,2670,1933
10256,2671,1945
10257,2675,1936
10258,2706,1942
10259,2714,1897
10260,2730,1894
10261,2734,1917
10262,2741,1906
10263,2722,1859
10264,2707,1844
10265,2672,1818
10266,2601,1857
10267,2487,1838
10268,2334,1815
10269,2369,1825
10270,2459,1858
10271,2541,1815
10272,2610,1936
10273,2613,1879
10274,2624,1865
10275,2619,1919
10276,2628,2022
10277,2640,2067
10278,2658,2029
10279,2695,1959
10280,2725,1933
10281,2741,1957
10282,2770,1913
10283,2831,1830
10284,2870,1917
10285,2880,1815
10286,2886,1840
10287,2893,1862
10288,2882,1930
10289,2875,1827
10290,2871,1938
10291,2865,2002
10292,2832,1916
10293,2813,1854
10294,2805,1935
10295,2786,1991
10296,2704,2032
10297,2713,2111
10298,2736,2042
10299,2775,2163
10300,2833,2002
10301,2901,2006
10302,2951,1969
10303,2945,1948
10304,2947,2032
10305,2949,2055
10306,2935,2102
10307,2925,2059
10308,2896,2034
10309,2873,2064
10310,2871,1965
10311,2841,2061
10312,2786,2165
10313,2750,2379
10314,2749,2271
10315,2766,2235
10316,2770,2147
10317,2769,2103
10318,2735,2169
10319,2685,1967
10320,2662,1981
10321,2655,2072
10322,2674,2005
10323,2697,1888
10324,2714,1797
10325,2675,1875
10326,2624,1775
10327,2554,1627
10328,2427,1742
10329,2288,1738
10330,1963,1636
10331,1370,1597
10332,583,1562
10333,138,1571
10334,3,1555
10335,0,1535
10336,0,1534
10337,0,1515
10338,0,1501
10339,0,1552
10340,0,1548
10341,0,1535
10342,0,1506
10343,0,1535
10344,0,1574
10345,0,1597
10346,0,1602
10347,0,1650
10348,0,1669
10349,0,1681
10350,0,1648
10351,0,1680
10352,0,1699
10353,0,1752
10354,0,1735
10355,0,1775
10356,109,1773
10357,722,1801
10358,1057,1803
10359,1423,1854
10360,1658,1881
10361,1729,1911
10362,1742,1909
10363,1728,1913
10364,1787,1877
10365,1838,1942
10366,1911,1904
10367,1949,1923
10368,1962,1913
10369,1966,1921
10370,1943,1952
10371,2010,1983
10372,2080,2025
10373,2128,2000
10374,2170,1947
10375,2192,1905
10376,2201,1891
10377,2194,1927
10378,2189,1902
10379,2192,1904
10380,2219,1898
10381,2234,1865
10382,2261,1839
10383,2271,1836
10384,2283,1771
10385,2288,1835
10386,2305,1799
10387,2320,1793
10388,2317,1741
10389,2319,1726
10390,2320,1733
10391,2317,1710
10392,2322,1705
10393,2323,1756
10394,2352,1699
10395,2389,1700
10396,2375,1725
10397,2387,1720
10398,2425,1759
10399,2449,1742
10400,2465,1718
10401,2471,1718
10402,2479,1721
10403,2481,1767
10404,2495,1843
10405,2512,1825
10406,2533,1751
10407,2544,1819
10408,2524,1802
10409,2585,1766
10410,2618,1746
10411,2622,1734
10412,2633,1745
10413,2673,1721
10414,2709,1761
10415,2734,1762
10416,2754,1730
10417,2779,1710
10418,2786,1713
10419,2800,1834
10420,2813,1766
10421,2827,1807
10422,2828,1826
10423,2827,1858
10424,2800,1885
10425,2779,1847
10426,2794,1755
10427,2827,1744
10428,2848,1786
10429,2863,1809
10430,2882,1797
10431,2909,1852
10432,2918,1757
10433,2928,1776
10434,2933,1831
10435,2938,1776
10436,2935,1687
10437,2948,1785
10438,2951,1746
10439,2975,1682
10440,2977,1733
10441,2974,1855
10442,2987,1814
10443,2987,1827
10444,2987,1762
10445,2979,1858
10446,2971,1779
10447,2970,1756
10448,2955,1776
10449,2953,1776
10450,2954,1745
10451,2947,1849
10452,2934,1776
10453,2899,1774
10454,2941,1695
10455,2928,1674
10456,2933,1728
10457,2945,1791
10458,2946,1805
10459,2945,1767
10460,2950,1685
10461,2945,1793
10462,2956,1765
10463,2960,1808
10464,2959,1779
10465,2960,1793
10466,2958,1783
10467,2958,1819
10468,2954,1799
10469,2958,1684
10470,2951,1870
10471,2960,1723
10472,2970,1739
10473,2965,1749
10474,2966,1745
10475,2975,1746
10476,2981,1712
10477,2979,1745
10478,2985,1917
10479,2998,1865
10480,2992,1865
10481,2987,1808
10482,2990,1824
10483,2993,1785
10484,2993,1794
10485,2992,1829
10486,2986,1723
10487,2977,1701
10488,2963,1617
10489,2919,1620
10490,2877,1616
10491,2781,1602
10492,2588,1581
10493,2331,1586
10494,2066,1596
10495,1507,1605
10496,1271,1579
10497,1072,1599
10498,887,1579
10499,459,1585
10500,424,1570
10501,462,1623
10502,106,1616
10503,0,1618
10504,0,1616
10505,0,1631
10506,0,1616
10507,0,1629
10508,0,1607
10509,0,1599
10510,0,1569
10511,0,1533
10512,0,1474
10513,0,1439
10514,0,1375
10515,0,1334
10516,0,1309
10517,0,1280
10518,0,1269
10519,0,1258
10520,0,1248
10521,0,1261
10522,0,1278
10523,0,1270
10524,0,1271
10525,0,1281
10526,0,1277
10527,0,1287
10528,0,1280
10529,0,1294
10530,0,1293
10531,0,1296
10532,0,1328
10533,0,1375
10534,0,1446
10535,0,1488
10536,0,1518
10537,0,1575
10538,0,1643
10539,325,1691
10540,619,1739
10541,925,1810
10542,1216,1855
10543,1511,1893
10544,1723,1904
10545,1859,1904
10546,1891,1921
10547,1934,1921
10548,2054,1904
10549,2266,1873
10550,2389,1858
10551,2489,1847
10552,2538,1925
10553,2582,1964
10554,2609,1884
10555,2638,1858
10556,2662,1763
10557,2697,1865
10558,2727,1857
10559,2775,1803
10560,2789,1794
10561,2800,1769
10562,2801,1821
10563,2800,1810
10564,2799,1758
10565,2788,1727
10566,2788,1698
10567,2799,1712
10568,2796,1771
10569,2800,1775
10570,2814,1753
10571,2821,1767
10572,2829,1687
10573,2836,1683
10574,2833,1641
10575,2830,1775
10576,2835,1665
10577,2828,1717
10578,2830,1746
10579,2821,1717
10580,2820,1677
10581,2807,1805
10582,2808,1726
10583,2800,1751
10584,2805,1849
10585,2805,1882
10586,2811,1977
10587,2782,1901
10588,2822,1823
10589,2833,1837
10590,2844,1869
10591,2853,1774
10592,2854,1808
10593,2859,1815
10594,2864,1792
10595,2869,1789
10596,2864,1750
10597,2868,1709
10598,2869,1726
10599,2878,1730
10600,2878,1728
10601,2869,1760
10602,2879,1734
10603,2881,1727
10604,2880,1663
10605,2875,1790
10606,2881,1754
10607,2880,1744
10608,2885,1750
10609,2870,1834
10610,2885,1819
10611,2866,1781
10612,2861,1795
10613,2864,1791
10614,2865,1822
10615,2859,1728
10616,2867,1722
10617,2864,1779
10618,2875,1769
10619,2884,1789
10620,2884,1827
10621,2883,1907
10622,2896,1840
10623,2896,1825
10624,2897,1840
10625,2893,1807
10626,2891,1793
10627,2896,1770
10628,2907,1810
10629,2908,1852
10630,2906,1803
10631,2900,1750
10632,2903,1760
10633,2895,1699
10634,2847,1758
10635,2896,1731
10636,2876,1690
10637,2863,1662
10638,2850,1726
10639,2818,1712
10640,2755,1681
10641,2640,1705
10642,2601,1674
10643,2540,1687
10644,2433,1664
10645,2331,1664
10646,2129,1655
10647,1911,1661
10648,1634,1667
10649,1413,1680
10650,1184,1663
10651,899,1670
10652,599,1680
10653,271,1671
10654,63,1683
10655,0,1695
10656,0,1687
10657,0,1687
10658,0,1664
10659,0,1644
10660,0,1654
10661,0,1644
10662,0,1648
10663,0,1619
10664,0,1630
10665,0,1603
10666,0,1636
10667,0,1601
10668,0,1610
10669,0,1604
10670,0,1625
10671,0,1600
10672,0,1605
10673,0,1575
10674,0,1593
10675,0,1573
10676,0,1579
10677,0,1586
10678,0,1616
10679,0,1589
10680,0,1607
10681,0,1606
10682,0,1616
10683,0,1613
10684,0,1622
10685,0,1609
10686,0,1632
10687,0,1648
10688,260,1715
10689,861,1760
10690,1247,1750
10691,1555,1765
10692,1658,1776
10693,1900,1707
10694,2030,1762
10695,2134,1790
10696,2265,1729
10697,2352,1730
10698,2469,1727
10699,2530,1741
10700,2583,1813
10701,2616,1840
10702,2692,1846
10703,2731,1840
10704,2758,1843
10705,2767,1774
10706,2784,1745
10707,2800,1778
10708,2791,1846
10709,2800,1921
10710,2807,1851
10711,2821,1827
10712,2827,1855
10713,2845,1901
10714,2832,1878
10715,2864,1887
10716,2868,1951
10717,2866,1895
10718,2871,1927
10719,2865,1914
10720,2874,1885
10721,2879,1871
10722,2882,1935
10723,2877,1904
10724,2881,1854
10725,2870,1843
10726,2864,1959
10727,2864,1914
10728,2880,1886
10729,2881,1810
10730,2893,1789
10731,2891,1815
10732,2912,1775
10733,2897,1659
10734,2909,1919
10735,2919,1811
10736,2911,1877
10737,2901,1789
10738,2926,1841
10739,2929,1713
10740,2929,1872
10741,2922,1770
10742,2928,1855
10743,2914,1819
10744,2908,1867
10745,2900,1835
10746,2881,1899
10747,2846,1813
10748,2801,1853
10749,2671,1747
10750,2443,1776
10751,2244,1904
10752,1986,1882
10753,1722,1744
10754,1507,1727
10755,1499,1790
10756,1524,1772
10757,1724,1666
10758,1845,1626
10759,2042,1683
10760,2189,1629
10761,2270,1682
10762,2333,1674
10763,2464,1747
10764,2574,1719
10765,2586,1616
10766,2651,1681
10767,2653,1693
10768,2704,1635
10769,2702,1725
10770,2817,1712
10771,2854,1743
10772,2886,1682
10773,2900,1643
10774,2917,1705
10775,2931,1787
10776,2934,1706
10777,2955,1728
10778,2961,1680
10779,2965,1658
10780,2965,1654
10781,2970,1706
10782,2977,1692
10783,2983,1723
10784,2984,1732
10785,2976,1665
10786,2993,1801
10787,2989,1667
10788,2992,1841
10789,2987,1777
10790,2994,2025
10791,2997,2055
10792,2992,1902
10793,2992,1853
10794,2994,1971
10795,2987,1873
10796,2986,1841
10797,2978,1798
10798,2960,1840
10799,2960,1906
10800,2949,1914
10801,2965,1885
10802,2965,1843
10803,2967,1834
10804,2963,1850
10805,2961,1753
10806,2978,1841
10807,2969,1797
10808,2949,1759
10809,2943,1713
10810,2941,1770
10811,2939,1765
10812,2895,1710
10813,2834,1703
10814,2767,1619
10815,2665,1601
10816,2467,1712
10817,2063,1639
10818,1667,1625
10819,1359,1659
10820,1168,1713
10821,1001,1679
10822,679,1796
10823,414,1958
10824,171,1984
10825,86,1949
10826,30,1954
10827,0,1933
10828,0,1975
10829,0,1923
10830,0,1891
10831,0,1765
10832,0,1676
10833,0,1563
10834,0,1488
10835,0,1434
10836,0,1424
10837,0,1392
10838,0,1367
10839,0,1378
10840,0,1381
10841,0,1369
10842,0,1392
10843,0,1386
10844,0,1381
10845,0,1378
10846,0,1392
10847,0,1402
10848,0,1409
10849,0,1417
10850,0,1457
10851,0,1471
10852,0,1475
10853,0,1516
10854,0,1830
10855,0,1952
10856,0,2000
10857,0,1964
10858,715,2080
10859,1151,2032
10860,1463,2019
10861,1831,2004
10862,2219,2012
10863,2405,2021
10864,2463,2140
10865,2491,2138
10866,2512,2149
10867,2589,2095
10868,2652,2182
10869,2693,2143
10870,2757,2128
10871,2794,2211
10872,2832,2213
10873,2870,2117
10874,2897,2121
10875,2912,2129
10876,2929,2186
10877,2944,2131
10878,2964,2174
10879,2963,2096
10880,2989,2120
10881,2997,2089
10882,3004,2087
10883,3006,2143
10884,3008,2087
10885,3001,2123
10886,2991,2096
10887,2981,1962
10888,2972,1984
10889,2974,1907
10890,2977,1914
10891,2991,1874
10892,3002,1885
10893,3014,1840
10894,3023,1872
10895,3037,1863
10896,3051,1875
10897,3054,1833
10898,3065,1865
10899,3070,1919
10900,3066,1949
10901,3061,1968
10902,3057,1974
10903,3067,1966
10904,3083,1936
10905,3065,1901
10906,3077,1921
10907,3059,1887
10908,3063,1889
10909,3071,1845
10910,3071,1873
10911,3082,1954
10912,3081,1927
10913,3065,1919
10914,3087,1809
10915,3085,1812
10916,3088,1845
10917,3088,1843
10918,3086,1858
10919,3088,1990
10920,3083,1958
10921,3083,1897
10922,3092,1936
10923,3088,1873
10924,3088,1859
10925,3089,1841
10926,3097,1719
10927,3093,1881
10928,3088,1861
10929,3091,1865
10930,3094,1963
10931,3101,1906
10932,3106,1940
10933,3104,1885
10934,3117,1803
10935,3109,1745
10936,3112,1738
10937,3099,1742
10938,3097,1745
10939,3099,1788
10940,3094,1813
10941,3105,1793
10942,3102,1762
10943,3089,1791
10944,3086,1776
10945,3061,1776
10946,3040,1801
10947,2977,1750
10948,2870,1738
10949,2719,1732
10950,2559,1706
10951,2338,1731
10952,1929,1802
10953,1634,1803
10954,1319,1863
10955,1123,1936
10956,938,1981
10957,511,2015
10958,190,2038
10959,0,2059
10960,0,2022
10961,0,1983
10962,0,1953
10963,0,1894
10964,0,1843
10965,0,1792
10966,0,1722
10967,0,1667
10968,0,1596
10969,0,1535
10970,0,1476
10971,0,1445
10972,0,1455
10973,0,1423
10974,0,1438
10975,0,1440
10976,0,1445
10977,0,1435
10978,0,1455
10979,0,1435
10980,0,1440
10981,0,1424
10982,0,1456
10983,0,1441
10984,0,1430
10985,0,1411
10986,0,1399
10987,0,1418
10988,0,1423
10989,0,1425
10990,0,1410
10991,0,1424
10992,0,1410
10993,0,1415
10994,0,1420
10995,0,1405
10996,0,1429
10997,0,1424
10998,0,1422
10999,0,1433
11000,0,1435
11001,0,1465
11002,0,1493
11003,0,1519
11004,0,1535
11005,0,1568
11006,0,1585
11007,0,1611
11008,0,1617
11009,0,1644
11010,0,1669
11011,0,1681
11012,0,1664
11013,0,1691
11014,0,1725
11015,0,1764
11016,0,1771
11017,0,1808
11018,0,1847
11019,0,1872
11020,45,1860
11021,101,1883
11022,144,1899
11023,190,1883
11024,256,1875
11025,315,1891
11026,354,1875
11027,384,1890
11028,398,1877
11029,517,1883
11030,631,1883
11031,704,1911
11032,706,1917
11033,682,1958
11034,684,1975
11035,668,2005
11036,672,1996
11037,679,2003
11038,674,1987
11039,654,2005
11040,705,1984
11041,708,2003
11042,733,1981
11043,777,1987
11044,783,1994
11045,837,2016
11046,897,1981
11047,1008,2027
11048,1163,2047
11049,1269,2032
11050,1424,2015
11051,1519,2080
11052,1596,2065
11053,1600,2096
11054,1648,2063
11055,1667,2066
11056,1759,2004
11057,1831,2039
11058,1877,2058
11059,1903,2083
11060,1927,2064
11061,1952,2123
11062,1966,2070
11063,1968,2064
11064,2003,2032
11065,2015,2071
11066,2010,2046
11067,2013,2065
11068,2020,2019
11069,2062,2055
11070,2084,2064
11071,2099,2064
11072,2139,2015
11073,2167,2059
11074,2190,2057
11075,2195,2029
11076,2200,2031
11077,2199,2026
11078,2240,2016
11079,2240,2035
11080,2256,2063
11081,2268,2045
11082,2291,2019
11083,2321,2022
11084,2289,2032
11085,2286,2047
11086,2288,2038
11087,2315,2105
11088,2333,2037
11089,2366,2083
11090,2385,2078
11091,2407,2073
11092,2423,2031
11093,2435,2130
11094,2448,2105
11095,2479,2129
11096,2515,2092
11097,2537,2117
11098,2582,2109
11099,2614,2039
11100,2652,2027
11101,2694,2021
11102,2722,2039
11103,2737,2000
11104,2736,2103
11105,2738,2082
11106,2758,1990
11107,2784,2019
11108,2802,1946
11109,2833,1966
11110,2855,2000
11111,2863,1988
11112,2880,2030
11113,2894,2041
11114,2901,1978
11115,2905,2091
11116,2917,2001
11117,2928,2058
11118,2930,2019
11119,2943,2106
11120,2948,2092
11121,2959,2100
11122,2960,2112
11123,2971,2185
11124,2977,2038
11125,2981,2111
11126,2982,2067
11127,2989,2148
11128,2989,2057
11129,2975,2043
11130,3002,2063
11131,3008,2084
11132,3009,2023
11133,3023,2128
11134,3022,2096
11135,3029,2094
11136,3037,2155
11137,3037,2037
11138,3036,2018
11139,3054,2071
11140,3043,2000
11141,3056,2026
11142,3051,2065
11143,3039,2033
11144,3042,1935
11145,3056,2027
11146,3049,1973
11147,3053,2055
11148,3049,2062
11149,3054,2121
11150,3060,1991
11151,3056,2000
11152,3056,2039
11153,3058,2075
11154,3069,2099
11155,3061,2126
11156,3063,2062
11157,3056,2089
11158,3052,2098
11159,3046,2147
11160,3046,2032
11161,3043,2067
11162,3045,2081
11163,3053,2169
11164,3051,2122
11165,3052,2095
11166,3058,1984
11167,3068,1978
11168,3082,1936
11169,3088,2021
11170,3070,1936
11171,3087,1984
11172,3216,1946
11173,3056,1942
11174,3056,1968
11175,3063,1965
11176,3059,1912
11177,3056,1950
11178,3066,1902
11179,3069,1919
11180,3078,1883
11181,3056,1893
11182,3058,1803
11183,3054,1904
11184,3056,1838
11185,3059,1856
11186,3061,1837
11187,3063,1786
11188,3054,1763
11189,3058,1957
11190,3045,1984
11191,3047,1878
11192,3039,1830
11193,3040,1917
11194,3024,1903
11195,2990,1842
11196,2991,1859
11197,2996,1921
11198,3001,1854
11199,3008,1851
11200,3023,1812
11201,3017,1849
11202,3020,1776
11203,3012,1744
11204,3017,1925
11205,3015,1920
11206,3013,1791
11207,3008,1727
11208,3019,1724
11209,2992,1721
11210,3010,1792
11211,3011,1807
11212,3021,1725
11213,3024,1799
11214,3023,1851
11215,3030,1837
11216,3035,1876
11217,3051,1871
11218,3027,1851
11219,3031,1867
11220,3023,1820
11221,3026,1899
11222,3024,1874
11223,3040,1857
11224,3039,1872
11225,3038,1904
11226,3055,1809
11227,3058,1853
11228,3061,1799
11229,3062,1802
11230,3078,1949
11231,3085,1997
11232,3088,1905
11233,3092,1870
11234,3090,1818
11235,3082,1810
11236,3053,1744
11237,2965,1805
11238,2843,1766
11239,2576,1759
11240,2222,1744
11241,1719,1755
11242,1168,1731
11243,651,1808
11244,230,1847
11245,16,1936
11246,0,1951
11247,0,2013
11248,0,1968
11249,0,1963
11250,0,1873
11251,0,1853
11252,0,1787
11253,0,1779
11254,0,1745
11255,0,1726
11256,0,1696
11257,0,1703
11258,0,1681
11259,0,1705
11260,0,1690
11261,0,1701
11262,0,1664
11263,0,1712
11264,0,1703
11265,0,1742
11266,0,1713
11267,0,1731
11268,0,1721
11269,0,1754
11270,0,1727
11271,0,1754
11272,0,1738
11273,0,1760
11274,0,1776
11275,0,1874
11276,413,1871
11277,866,1936
11278,1109,1954
11279,1268,1989
11280,1388,1989
11281,1505,2055
11282,1485,2032
11283,1552,2030
11284,1601,2032
11285,1611,2025
11286,1670,2029
11287,1714,2065
11288,1719,2036
11289,1773,2064
11290,1840,2081
11291,1849,2133
11292,1844,2102
11293,1815,2143
11294,1827,2096
11295,1826,2122
11296,1830,2094
11297,1793,2055
11298,1751,2067
11299,1757,2071
11300,1756,2039
11301,1776,2031
11302,1822,2013
11303,1839,2046
11304,1837,2022
11305,1826,2034
11306,1826,2059
11307,1817,2055
11308,1809,2054
11309,1829,2071
11310,1818,2006
11311,1825,2027
11312,1840,2035
11313,1847,2021
11314,1847,2033
11315,1841,2064
11316,1840,2038
11317,1856,2064
11318,1861,2038
11319,1867,2064
11320,1885,2037
11321,1919,2021
11322,1937,2013
11323,1968,2027
11324,1995,2011
11325,2000,1974
11326,1986,2014
11327,2001,2015
11328,2005,2026
11329,2003,1963
11330,2034,1995
11331,2109,2064
11332,2154,2038
11333,2175,2059
11334,2202,2015
11335,2208,1989
11336,2226,2070
11337,2249,2025
11338,2291,2042
11339,2313,2027
11340,2320,2045
11341,2323,2044
11342,2351,2061
11343,2359,2075
11344,2379,2063
11345,2402,2000
11346,2434,2047
11347,2460,2087
11348,2481,2079
11349,2480,2101
11350,2484,2127
11351,2480,2128
11352,2486,2090
11353,2485,2087
11354,2491,2064
11355,2495,2066
11356,2511,2083
11357,2504,2047
11358,2512,2064
11359,2514,2032
11360,2522,2047
11361,2535,2065
11362,2544,2041
11363,2559,2030
11364,2575,2063
11365,2567,2032
11366,2544,2054
11367,2544,2103
11368,2538,2112
11369,2537,2064
11370,2533,2058
11371,2512,2053
11372,2482,2069
11373,2413,2063
11374,2338,2083
11375,2201,2035
11376,2000,2028
11377,1844,2022
11378,1427,2065
11379,1136,2056
11380,697,2070
11381,448,2055
11382,338,2063
11383,154,2034
11384,162,2063
11385,111,2047
11386,0,2047
11387,0,2043
11388,0,2029
11389,0,1941
11390,0,1901
11391,0,1842
11392,0,1818
11393,0,1773
11394,0,1765
11395,0,1766
11396,0,1767
11397,0,1735
11398,0,1741
11399,0,1744
11400,0,1769
11401,0,1731
11402,0,1757
11403,0,1749
11404,0,1781
11405,0,1806
11406,0,1837
11407,0,1845
11408,38,1931
11409,226,1933
11410,431,1985
11411,561,1991
11412,594,2022
11413,649,1985
11414,683,2003
11415,788,1984
11416,830,2027
11417,898,2000
11418,971,2027
11419,988,2012
11420,1013,2028
11421,1016,2000
11422,1015,2038
11423,1030,2032
11424,1035,2055
11425,1049,2023
11426,1063,2030
11427,1117,2001
11428,1104,1999
11429,1072,1978
11430,1090,2047
11431,1088,2023
11432,1057,2037
11433,1072,2031
11434,1093,2042
11435,1073,1999
11436,1090,2037
11437,1138,2034
11438,1168,2033
11439,1149,1998
11440,1136,2047
11441,1158,1987
11442,1173,2043
11443,1191,2061
11444,1194,2069
11445,1213,2044
11446,1193,2075
11447,1154,2009
11448,1110,2064
11449,1134,2018
11450,1167,2059
11451,1189,2007
11452,1203,2032
11453,1231,2022
11454,1247,2062
11455,1264,2026
11456,1266,2039
11457,1265,2028
11458,1266,2103
11459,1278,2038
11460,1272,2062
11461,1265,2036
11462,1276,2074
11463,1293,2019
11464,1281,2055
11465,1299,2055
11466,1298,2061
11467,1290,2009
11468,1280,2064
11469,1290,2033
11470,1305,2057
11471,1295,2031
11472,1270,2065
11473,1205,2017
11474,1251,2090
11475,1274,2041
11476,1280,2078
11477,1289,2054
11478,1296,2070
11479,1294,1988
11480,1302,2064
11481,1296,2027
11482,1279,2037
11483,1264,2015
11484,1281,2062
11485,1295,2005
11486,1301,2060
11487,1247,2015
11488,1247,2019
11489,1269,2011
11490,1274,2059
11491,1297,1974
11492,1306,2019
11493,1301,2011
11494,1308,2022
11495,1306,1969
11496,1339,2064
11497,1250,2027
11498,1232,2027
11499,1258,2027
11500,1253,2070
11501,1275,2017
11502,1325,2087
11503,1379,2033
11504,1366,2080
11505,1345,2035
11506,1265,2096
11507,1125,2044
11508,1071,2069
11509,1116,2053
11510,1155,2066
11511,1227,2033
11512,1275,2077
11513,1290,2035
11514,1286,2061
11515,1349,2018
11516,1385,2053
11517,1390,2032
11518,1364,2055
11519,1392,2028
11520,1387,2057
